Order ID,Date,Time,date_time,Kiosk,Product,Qty,Subtotal,Unit Price_BD,Unit_Price_AD,Discount Applied,Total,COGS,Margin,Fridge Type,Promotion Label,,,,,,,,,,,
5c9bde330fdacf185ce02d48,3/27/19,4:33:55 PM,4:33:55 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5c9bde330fdacf185ce02d48,3/27/19,4:33:55 PM,4:33:55 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5c9bdeb70fdacf185ce02d69,3/27/19,4:36:07 PM,4:36:07 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5c9bdf370fdacf185ce02d85,3/27/19,4:38:14 PM,4:38:14 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5c9d0fea0fdacf185ce03d2d,3/28/19,2:18:18 PM,2:18:18 PM,Tuck Fresh Fridge,Celery Juice,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5ca1ef3f0fdacf185ce076cc,4/1/19,7:00:15 AM,7:00:15 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca1ef3f0fdacf185ce076cc,4/1/19,7:00:15 AM,7:00:15 AM,Tuck Fresh Fridge,Green Juice,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5ca1f2f860c7557de2727780,4/1/19,7:16:08 AM,7:16:08 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca1fa0760c7557de272779f,4/1/19,7:46:15 AM,7:46:15 AM,Tuck Fresh Fridge,Carrot Apple Ginger,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5ca1fa9160c7557de27277b0,4/1/19,7:48:33 AM,7:48:33 AM,Tuck Fresh Fridge,Carrot Apple Ginger,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5ca202e860c7557de27277e9,4/1/19,8:24:08 AM,8:24:08 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca2033160c7557de27277f9,4/1/19,8:25:20 AM,8:25:20 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca207fd60c7557de272780f,4/1/19,8:45:49 AM,8:45:49 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca20f3960c7557de2727873,4/1/19,9:16:41 AM,9:16:41 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca227b360c7557de2727958,4/1/19,11:01:07 AM,11:01:07 AM,Tuck Fresh Fridge,Seasoned Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca22a8060c7557de272799e,4/1/19,11:13:04 AM,11:13:04 AM,Tuck Fresh Fridge,Carrot Apple Ginger,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5ca22c5c60c7557de27279b9,4/1/19,11:21:00 AM,11:21:00 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca22f6c60c7557de27279db,4/1/19,11:34:04 AM,11:34:04 AM,Tuck Fresh Fridge,Green Juice,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5ca230c160c7557de27279ed,4/1/19,11:39:45 AM,11:39:45 AM,Tuck Fresh Fridge,Green Juice,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5ca2316f60c7557de27279ff,4/1/19,11:42:39 AM,11:42:39 AM,Tuck Fresh Fridge,Charcoal Lemonade,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5ca2337860c7557de2727a26,4/1/19,11:51:19 AM,11:51:19 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca2340060c7557de2727a3b,4/1/19,11:53:36 AM,11:53:36 AM,Tuck Fresh Fridge,Chicken Taco Power Bowl,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca2340060c7557de2727a3b,4/1/19,11:53:36 AM,11:53:36 AM,Tuck Fresh Fridge,Matcha Fuel Bites,2,8,4,4,0,8,,,ARS,none,,,,,,,,,,,
5ca2369360c7557de2727a85,4/1/19,12:04:34 PM,12:04:34 PM,Tuck Fresh Fridge,Pulled Buffalo Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca2369360c7557de2727a85,4/1/19,12:04:34 PM,12:04:34 PM,Tuck Fresh Fridge,Spring Mix Apple Brie,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca2441360c7557de2727bf4,4/1/19,1:02:11 PM,1:02:11 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca25ba860c7557de2727f36,4/1/19,2:42:48 PM,2:42:48 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca25ba860c7557de2727f36,4/1/19,2:42:48 PM,2:42:48 PM,Tuck Fresh Fridge,Vegetarian Harvest Bowl,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca275cf60c7557de272829f,4/1/19,4:34:21 PM,4:34:21 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca2765660c7557de27282af,4/1/19,4:36:38 PM,4:36:38 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca276b460c7557de27282d2,4/1/19,4:38:12 PM,4:38:12 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca2772e60c7557de2728306,4/1/19,4:40:14 PM,4:40:14 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca277f160c7557de2728325,4/1/19,4:43:29 PM,4:43:29 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca2784b60c7557de2728341,4/1/19,4:44:56 PM,4:44:56 PM,Tuck Fresh Fridge,Arugula Caprese,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca2861d60c7557de27284d8,4/1/19,5:43:57 PM,5:43:57 PM,Tuck Fresh Fridge,Pulled Buffalo Chicken Bowl,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca28c2460c7557de2728595,4/1/19,6:09:40 PM,6:09:40 PM,Tuck Fresh Fridge,Green Juice,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5ca28f4560c7557de27285ed,4/1/19,6:23:01 PM,6:23:01 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca2994a60c7557de2728799,4/1/19,7:05:46 PM,7:05:46 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca34edd60c7557de2728e0b,4/2/19,8:00:29 AM,8:00:29 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca350ee60c7557de2728e1b,4/2/19,8:09:18 AM,8:09:18 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca3528a60c7557de2728e2b,4/2/19,8:16:10 AM,8:16:10 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca3549260c7557de2728e3b,4/2/19,8:24:50 AM,8:24:50 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca354d060c7557de2728e4b,4/2/19,8:25:52 AM,8:25:52 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca36bd560c7557de2728f01,4/2/19,10:04:05 AM,10:04:05 AM,Tuck Fresh Fridge,Pulled Buffalo Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca36bd560c7557de2728f01,4/2/19,10:04:05 AM,10:04:05 AM,Tuck Fresh Fridge,Vegan Mediterranean,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca36ec560c7557de2728f19,4/2/19,10:16:36 AM,10:16:36 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca37b0a60c7557de2728ff0,4/2/19,11:08:58 AM,11:08:58 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca380ad60c7557de272906c,4/2/19,11:33:01 AM,11:33:01 AM,Tuck Fresh Fridge,Vegetarian Harvest Bowl,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca3865a60c7557de2729139,4/2/19,11:57:13 AM,11:57:13 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca3888860c7557de2729181,4/2/19,12:06:31 PM,12:06:31 PM,Tuck Fresh Fridge,Kale Caesar Salad,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca389cc60c7557de27291bf,4/2/19,12:11:56 PM,12:11:56 PM,Tuck Fresh Fridge,Pulled Buffalo Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca3911960c7557de2729277,4/2/19,12:43:04 PM,12:43:04 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca395c760c7557de27292f7,4/2/19,1:03:03 PM,1:03:03 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca3a52160c7557de2729514,4/2/19,2:08:32 PM,2:08:32 PM,Tuck Fresh Fridge,Charcoal Lemonade,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5ca3bf2460c7557de2729880,4/2/19,3:59:31 PM,3:59:31 PM,Tuck Fresh Fridge,Kale Caesar Salad,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca3bf2460c7557de2729880,4/2/19,3:59:31 PM,3:59:31 PM,Tuck Fresh Fridge,Seasoned Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca3dacf60c7557de2729bb9,4/2/19,5:57:35 PM,5:57:35 PM,Tuck Fresh Fridge,Spring Mix Apple Brie,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca3dd9a60c7557de2729c02,4/2/19,6:09:30 PM,6:09:30 PM,Tuck Fresh Fridge,Pulled Buffalo Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca3ea7560c7557de2729cea,4/2/19,7:04:21 PM,7:04:21 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca3eae360c7557de2729d0a,4/2/19,7:06:11 PM,7:06:11 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca3ef0c60c7557de2729d7e,4/2/19,7:23:56 PM,7:23:56 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca3f10d60c7557de2729da8,4/2/19,7:32:29 PM,7:32:29 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca4a22060c7557de272a23f,4/3/19,8:08:00 AM,8:08:00 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca4a53360c7557de272a250,4/3/19,8:21:06 AM,8:21:06 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca4c0ef60c7557de272a2c0,4/3/19,10:19:27 AM,10:19:27 AM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca4d5c860c7557de272a476,4/3/19,11:48:24 AM,11:48:24 AM,Tuck Fresh Fridge,Spinach Cobb Salad,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca4d80460c7557de272a4c6,4/3/19,11:57:56 AM,11:57:56 AM,Tuck Fresh Fridge,Chicken Taco Power Bowl,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca4da5660c7557de272a511,4/3/19,12:07:50 PM,12:07:50 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca4f84e60c7557de272a8ac,4/3/19,2:15:42 PM,2:15:42 PM,Tuck Fresh Fridge,0,1,0,0,0,0,0,,,ARS,none,,,,,,,,,,,
5ca4f89e60c7557de272a8ba,4/3/19,2:17:02 PM,2:17:02 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca5043660c7557de272aaab,4/3/19,3:06:29 PM,3:06:29 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca5085560c7557de272ab7a,4/3/19,3:24:05 PM,3:24:05 PM,Tuck Fresh Fridge,Pulled Buffalo Chicken Bowl,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca53d5960c7557de272b1c6,4/3/19,7:10:17 PM,7:10:17 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca5f7a360c7557de272b7a8,4/4/19,8:25:06 AM,8:25:06 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca5f7f760c7557de272b7b8,4/4/19,8:26:30 AM,8:26:30 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca5f95c60c7557de272b7c9,4/4/19,8:32:27 AM,8:32:27 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca60eb360c7557de272b84b,4/4/19,10:03:30 AM,10:03:30 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca614ed60c7557de272b8af,4/4/19,10:30:04 AM,10:30:04 AM,Tuck Fresh Fridge,Charcoal Lemonade,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5ca61de060c7557de272b99d,4/4/19,11:08:16 AM,11:08:16 AM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5ca61de060c7557de272b99d,4/4/19,11:08:16 AM,11:08:16 AM,Tuck Fresh Fridge,Pulled Buffalo Chicken Bowl,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5ca634dd60c7557de272bbbe,4/4/19,12:46:20 PM,12:46:20 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cab3f7460c7557de273013a,4/8/19,8:32:52 AM,8:32:52 AM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cab3f7460c7557de273013a,4/8/19,8:32:52 AM,8:32:52 AM,Tuck Fresh Fridge,Spring Mix Apple Brie,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5cab49c060c7557de2730185,4/8/19,9:16:48 AM,9:16:48 AM,Tuck Fresh Fridge,Charcoal Lemonade,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5cab562460c7557de2730220,4/8/19,10:09:39 AM,10:09:39 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cab5afc60c7557de273025d,4/8/19,10:30:19 AM,10:30:19 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cab62c460c7557de27302d8,4/8/19,11:03:31 AM,11:03:31 AM,Tuck Fresh Fridge,Pulled Buffalo Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cab62c460c7557de27302d8,4/8/19,11:03:31 AM,11:03:31 AM,Tuck Fresh Fridge,Vegan Mediterranean,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5cab66f360c7557de273035e,4/8/19,11:21:22 AM,11:21:22 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cab676860c7557de273037e,4/8/19,11:23:20 AM,11:23:20 AM,Tuck Fresh Fridge,Spinach Cobb Salad,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5cab9af960c7557de2730724,4/8/19,3:03:21 PM,3:03:21 PM,Tuck Fresh Fridge,Green Juice,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5cabb09d60c7557de2730a7e,4/8/19,4:35:40 PM,4:35:40 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cabb13860c7557de2730a8f,4/8/19,4:38:15 PM,4:38:15 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cabb25d60c7557de2730ab0,4/8/19,4:43:08 PM,4:43:08 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cabb32960c7557de2730aea,4/8/19,4:46:33 PM,4:46:33 PM,Tuck Fresh Fridge,Pulled Buffalo Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cabc13b60c7557de2730c5e,4/8/19,5:46:35 PM,5:46:35 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cabc66560c7557de2730cde,4/8/19,6:08:36 PM,6:08:36 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cabd3cb60c7557de2730e14,4/8/19,7:05:47 PM,7:05:47 PM,Tuck Fresh Fridge,Pulled Buffalo Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cac8ceb60c7557de2731527,4/9/19,8:15:38 AM,8:15:38 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cac8ceb60c7557de2731527,4/9/19,8:15:38 AM,8:15:38 AM,Tuck Fresh Fridge,Green Juice,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5cac8e9d60c7557de273155f,4/9/19,8:22:53 AM,8:22:53 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5caca51160c7557de273162e,4/9/19,9:58:41 AM,9:58:41 AM,Tuck Fresh Fridge,Carrot Apple Ginger,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5caca75660c7557de2731650,4/9/19,10:08:22 AM,10:08:22 AM,Tuck Fresh Fridge,Carrot Apple Ginger,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5cacd11d60c7557de2731a16,4/9/19,1:06:33 PM,1:06:33 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cace95560c7557de2731d43,4/9/19,2:49:57 PM,2:49:57 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cacf3d460c7557de2731ea3,4/9/19,3:34:43 PM,3:34:43 PM,Tuck Fresh Fridge,Spring Mix Apple Brie,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5cacf45c60c7557de2731ebf,4/9/19,3:36:59 PM,3:36:59 PM,Tuck Fresh Fridge,Seasoned Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cacf8be60c7557de2731f91,4/9/19,3:55:42 PM,3:55:42 PM,Tuck Fresh Fridge,Kale Caesar Salad,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5cacfe7560c7557de273202b,4/9/19,4:20:05 PM,4:20:05 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cad01c360c7557de273205f,4/9/19,4:34:10 PM,4:34:10 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cad022060c7557de273208c,4/9/19,4:35:44 PM,4:35:44 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cad0a2b60c7557de2732144,4/9/19,5:10:02 PM,5:10:02 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,2,8,4,4,0,8,,,ARS,none,,,,,,,,,,,
5cad1ac560c7557de2732324,4/9/19,6:20:52 PM,6:20:52 PM,Tuck Fresh Fridge,Seasoned Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cad1b9860c7557de273234e,4/9/19,6:24:24 PM,6:24:24 PM,Tuck Fresh Fridge,Pulled Buffalo Chicken Bowl,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5cad1d9f60c7557de2732387,4/9/19,6:33:03 PM,6:33:03 PM,Tuck Fresh Fridge,Vegetarian Harvest Bowl,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5cadd39560c7557de2732b59,4/10/19,7:29:25 AM,7:29:25 AM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5caddc9460c7557de2732b77,4/10/19,8:07:48 AM,8:07:48 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5caddf6f60c7557de2732b8a,4/10/19,8:19:59 AM,8:19:59 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cadf87e60c7557de2732c59,4/10/19,10:06:53 AM,10:06:53 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cae1ddc60c7557de2732fe5,4/10/19,12:46:20 PM,12:46:20 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cae24e760c7557de2733105,4/10/19,1:16:22 PM,1:16:22 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cae2fe360c7557de27332c7,4/10/19,2:03:15 PM,2:03:15 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cae586560c7557de27337fc,4/10/19,4:56:05 PM,4:56:05 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cae586560c7557de27337fc,4/10/19,4:56:05 PM,4:56:05 PM,Tuck Fresh Fridge,Arugula Caprese,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5cae586560c7557de27337fc,4/10/19,4:56:05 PM,4:56:05 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cae5d7660c7557de273389c,4/10/19,5:17:42 PM,5:17:42 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cae719760c7557de2733aec,4/10/19,6:43:35 PM,6:43:35 PM,Tuck Fresh Fridge,Pulled Buffalo Chicken Bowl,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5caf2c7f60c7557de27342e0,4/11/19,8:01:03 AM,8:01:03 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5caf476060c7557de273441d,4/11/19,9:55:44 AM,9:55:44 AM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5caf4a1260c7557de273443e,4/11/19,10:07:14 AM,10:07:14 AM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5caf4adb60c7557de2734451,4/11/19,10:10:35 AM,10:10:35 AM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5caf70b160c7557de27347b4,4/11/19,12:52:01 PM,12:52:01 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5caf748460c7557de2734815,4/11/19,1:08:19 PM,1:08:19 PM,Tuck Fresh Fridge,Green Juice,1,5,5,5,0,5,,,ARS,none,,,,,,,,,,,
5cafa28860c7557de2734d89,4/11/19,4:24:40 PM,4:24:40 PM,Tuck Fresh Fridge,Apple Cinnamon Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cb0ad7360c7557de2735c0f,4/12/19,11:23:31 AM,11:23:31 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cb0b23660c7557de2735c89,4/12/19,11:43:50 AM,11:43:50 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cb0e23960c7557de2736276,4/12/19,3:08:41 PM,3:08:41 PM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cb0e23960c7557de2736276,4/12/19,3:08:41 PM,3:08:41 PM,Tuck Fresh Fridge,Vegan Mediterranean,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5cb0eef660c7557de2736476,4/12/19,4:03:01 PM,4:03:01 PM,Tuck Fresh Fridge,Matcha Fuel Bites,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cb3901b60c7557de27382da,4/14/19,3:55:06 PM,3:55:06 PM,Tuck Fresh Fridge,Pulled Buffalo Chicken,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
5cb4701c60c7557de2738c5a,4/15/19,7:50:51 AM,7:50:51 AM,Tuck Fresh Fridge,Chicken Teriyaki Bowl,1,7,7,7,0,7,,,ARS,none,,,,,,,,,,,
5cb4736260c7557de2738ca3,4/15/19,8:04:50 AM,8:04:50 AM,Tuck Fresh Fridge,Dark Chocolate Overnight Oats,1,4,4,4,0,4,,,ARS,none,,,,,,,,,,,
